[2023-05-21 00:18:15,676750] eccube.INFO  [NULL] [07bb6cda] [NULL] [RouterListener:onKernelRequest:148] - Matched route "homepage". {"route_parameters":{"_controller":"\\Eccube\\Controller\\TopController::index","_route":"homepage"},"request_uri":"http://www.biken-shop-mall.com/"}  [GET, /, 198.235.24.59, NULL, NULL]
[2023-05-21 01:28:11,393221] eccube.INFO  [87d24db0] [2578fd7f] [NULL] [LogListener:logRequest:83] - > GET /   [GET, /, 185.181.60.189, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54]
[2023-05-21 01:28:11,402311] eccube.INFO  [87d24db0] [2578fd7f] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"http://biken-shop-mall.com/block/cart"}  [GET, /, 185.181.60.189, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54]
[2023-05-21 01:28:11,403080] eccube.INFO  [87d24db0] [2578fd7f] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"http://biken-shop-mall.com/block/search_product"}  [GET, /, 185.181.60.189, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54]
[2023-05-21 01:28:11,412940] eccube.INFO  [87d24db0] [2578fd7f] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"http://biken-shop-mall.com/block/login"}  [GET, /, 185.181.60.189, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54]
[2023-05-21 01:28:11,413514] eccube.INFO  [87d24db0] [2578fd7f] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_news". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\NewsController::index","_route":"block_news"},"request_uri":"http://biken-shop-mall.com/block/news"}  [GET, /, 185.181.60.189, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54]
[2023-05-21 01:28:11,418223] eccube.INFO  [87d24db0] [2578fd7f] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_plg_shiro8_gallary_block". {"route_parameters":{"_controller":"\\Plugin\\Shiro8GallaryBlock3\\Controller\\Block\\Shiro8GallaryController::index","_route":"block_plg_shiro8_gallary_block"},"request_uri":"http://biken-shop-mall.com/block/plg_shiro8_gallary_block"}  [GET, /, 185.181.60.189, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54]
[2023-05-21 01:28:11,425492] eccube.INFO  [87d24db0] [2578fd7f] [NULL] [LogListener:logResponse:96] - < 200   [GET, /, 185.181.60.189, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54]
[2023-05-21 01:45:14,828214] eccube.INFO  [NULL] [e11963af] [NULL] [RouterListener:onKernelRequest:148] - Matched route "product_detail". {"route_parameters":{"_controller":"\\Eccube\\Controller\\ProductController::detail","id":"4","_route":"product_detail"},"request_uri":"http://www.biken-shop-mall.com/products/detail/4"}  [GET, /products/detail/4, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-21 01:45:14,828486] eccube.INFO  [NULL] [e11963af] [NULL] [AnonymousAuthenticationListener:handle:60] - Populated the TokenStorage with an anonymous Token.   [GET, /products/detail/4, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-21 01:45:14,828873] eccube.INFO  [9dad5c95] [e11963af] [NULL] [LogListener:logRequest:83] - > GET /products/detail/4   [GET, /products/detail/4, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-21 01:45:14,846614] eccube.ERROR [9dad5c95] [e11963af] [NULL] [LogListener:logException:110] - Symfony\Component\HttpKernel\Exception\NotFoundHttpException:  (uncaught exception) at /home/wp614605/biken-shop-mall.com/public_html/src/Eccube/Repository/ProductRepository.php line 85 {"exception":"[object] (Symfony\\Component\\HttpKernel\\Exception\\NotFoundHttpException(code: 0):  at /home/wp614605/biken-shop-mall.com/public_html/src/Eccube/Repository/ProductRepository.php:85)"}  [GET, /products/detail/4, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-21 01:45:14,847651] eccube.INFO  [9dad5c95] [e11963af] [NULL] [LogListener:logResponse:96] - < 404   [GET, /products/detail/4, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-21 01:50:24,085291] eccube.INFO  [NULL] [8eab61c7] [NULL] [RouterListener:onKernelRequest:148] - Matched route "homepage". {"route_parameters":{"_controller":"\\Eccube\\Controller\\TopController::index","_route":"homepage"},"request_uri":"http://biken-shop-mall.com/"}  [GET, /, 34.219.154.99, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36]
[2023-05-21 01:50:24,085546] eccube.INFO  [NULL] [8eab61c7] [NULL] [AnonymousAuthenticationListener:handle:60] - Populated the TokenStorage with an anonymous Token.   [GET, /, 34.219.154.99, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36]
[2023-05-21 01:50:24,085911] eccube.INFO  [0f1790f2] [8eab61c7] [NULL] [LogListener:logRequest:83] - > GET /   [GET, /, 34.219.154.99, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36]
[2023-05-21 01:50:24,095731] eccube.INFO  [0f1790f2] [8eab61c7] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"http://biken-shop-mall.com/block/cart"}  [GET, /, 34.219.154.99, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36]
[2023-05-21 01:50:24,096563] eccube.INFO  [0f1790f2] [8eab61c7] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"http://biken-shop-mall.com/block/search_product"}  [GET, /, 34.219.154.99, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36]
[2023-05-21 01:50:24,106841] eccube.INFO  [0f1790f2] [8eab61c7] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"http://biken-shop-mall.com/block/login"}  [GET, /, 34.219.154.99, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36]
[2023-05-21 01:50:24,107447] eccube.INFO  [0f1790f2] [8eab61c7] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_news". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\NewsController::index","_route":"block_news"},"request_uri":"http://biken-shop-mall.com/block/news"}  [GET, /, 34.219.154.99, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36]
[2023-05-21 01:50:24,109901] eccube.INFO  [0f1790f2] [8eab61c7] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_plg_shiro8_gallary_block". {"route_parameters":{"_controller":"\\Plugin\\Shiro8GallaryBlock3\\Controller\\Block\\Shiro8GallaryController::index","_route":"block_plg_shiro8_gallary_block"},"request_uri":"http://biken-shop-mall.com/block/plg_shiro8_gallary_block"}  [GET, /, 34.219.154.99, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36]
[2023-05-21 01:50:24,116241] eccube.INFO  [0f1790f2] [8eab61c7] [NULL] [LogListener:logResponse:96] - < 200   [GET, /, 34.219.154.99, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36]
[2023-05-21 01:52:43,462463] eccube.INFO  [NULL] [23766106] [NULL] [RouterListener:onKernelRequest:148] - Matched route "product_detail". {"route_parameters":{"_controller":"\\Eccube\\Controller\\ProductController::detail","id":"76","_route":"product_detail"},"request_uri":"https://biken-shop-mall.com/products/detail/76"}  [GET, /products/detail/76, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,462737] eccube.INFO  [NULL] [23766106] [NULL] [AnonymousAuthenticationListener:handle:60] - Populated the TokenStorage with an anonymous Token.   [GET, /products/detail/76, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,463163] eccube.INFO  [3c42c789] [23766106] [NULL] [LogListener:logRequest:83] - > GET /products/detail/76   [GET, /products/detail/76, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,494233] eccube.INFO  [3c42c789] [23766106] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"https://biken-shop-mall.com/block/cart"}  [GET, /products/detail/76, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,495075] eccube.INFO  [3c42c789] [23766106] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"https://biken-shop-mall.com/block/search_product"}  [GET, /products/detail/76, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,498563] eccube.INFO  [3c42c789] [23766106] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"https://biken-shop-mall.com/block/login"}  [GET, /products/detail/76, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,500504] eccube.INFO  [3c42c789] [23766106] [NULL] [LogListener:logResponse:96] - < 200   [GET, /products/detail/76, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,461859] eccube.INFO  [NULL] [9b29b4ac] [NULL] [RouterListener:onKernelRequest:148] - Matched route "product_detail". {"route_parameters":{"_controller":"\\Eccube\\Controller\\ProductController::detail","id":"78","_route":"product_detail"},"request_uri":"https://biken-shop-mall.com/products/detail/78"}  [GET, /products/detail/78, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,462124] eccube.INFO  [NULL] [9b29b4ac] [NULL] [AnonymousAuthenticationListener:handle:60] - Populated the TokenStorage with an anonymous Token.   [GET, /products/detail/78, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,462499] eccube.INFO  [3ff76679] [9b29b4ac] [NULL] [LogListener:logRequest:83] - > GET /products/detail/78   [GET, /products/detail/78, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,494251] eccube.INFO  [3ff76679] [9b29b4ac] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"https://biken-shop-mall.com/block/cart"}  [GET, /products/detail/78, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,495073] eccube.INFO  [3ff76679] [9b29b4ac] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"https://biken-shop-mall.com/block/search_product"}  [GET, /products/detail/78, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,498661] eccube.INFO  [3ff76679] [9b29b4ac] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"https://biken-shop-mall.com/block/login"}  [GET, /products/detail/78, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,500641] eccube.INFO  [3ff76679] [9b29b4ac] [NULL] [LogListener:logResponse:96] - < 200   [GET, /products/detail/78, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,501691] eccube.INFO  [NULL] [c76c507d] [NULL] [RouterListener:onKernelRequest:148] - Matched route "product_detail". {"route_parameters":{"_controller":"\\Eccube\\Controller\\ProductController::detail","id":"80","_route":"product_detail"},"request_uri":"https://biken-shop-mall.com/products/detail/80"}  [GET, /products/detail/80, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,501968] eccube.INFO  [NULL] [c76c507d] [NULL] [AnonymousAuthenticationListener:handle:60] - Populated the TokenStorage with an anonymous Token.   [GET, /products/detail/80, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,502370] eccube.INFO  [9be477a4] [c76c507d] [NULL] [LogListener:logRequest:83] - > GET /products/detail/80   [GET, /products/detail/80, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,532785] eccube.INFO  [9be477a4] [c76c507d] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"https://biken-shop-mall.com/block/cart"}  [GET, /products/detail/80, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,533561] eccube.INFO  [9be477a4] [c76c507d] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"https://biken-shop-mall.com/block/search_product"}  [GET, /products/detail/80, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,537055] eccube.INFO  [9be477a4] [c76c507d] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"https://biken-shop-mall.com/block/login"}  [GET, /products/detail/80, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:52:43,539104] eccube.INFO  [9be477a4] [c76c507d] [NULL] [LogListener:logResponse:96] - < 200   [GET, /products/detail/80, 153.161.245.190, NULL, Dalvik/2.1.0 (Linux; U; Android 12; SC-03L Build/SP1A.210812.016)]
[2023-05-21 01:56:10,270790] eccube.INFO  [NULL] [b2c11dfe] [NULL] [RouterListener:onKernelRequest:148] - Matched route "homepage". {"route_parameters":{"_controller":"\\Eccube\\Controller\\TopController::index","_route":"homepage"},"request_uri":"https://biken-shop-mall.com/"}  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-21 01:56:10,271030] eccube.INFO  [NULL] [b2c11dfe] [NULL] [AnonymousAuthenticationListener:handle:60] - Populated the TokenStorage with an anonymous Token.   [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-21 01:56:10,271454] eccube.INFO  [48e88810] [b2c11dfe] [NULL] [LogListener:logRequest:83] - > GET /   [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-21 01:56:10,280805] eccube.INFO  [48e88810] [b2c11dfe] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"https://biken-shop-mall.com/block/cart"}  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-21 01:56:10,281646] eccube.INFO  [48e88810] [b2c11dfe] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"https://biken-shop-mall.com/block/search_product"}  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-21 01:56:10,291695] eccube.INFO  [48e88810] [b2c11dfe] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"https://biken-shop-mall.com/block/login"}  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-21 01:56:10,292315] eccube.INFO  [48e88810] [b2c11dfe] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_news". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\NewsController::index","_route":"block_news"},"request_uri":"https://biken-shop-mall.com/block/news"}  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-21 01:56:10,294838] eccube.INFO  [48e88810] [b2c11dfe] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_plg_shiro8_gallary_block". {"route_parameters":{"_controller":"\\Plugin\\Shiro8GallaryBlock3\\Controller\\Block\\Shiro8GallaryController::index","_route":"block_plg_shiro8_gallary_block"},"request_uri":"https://biken-shop-mall.com/block/plg_shiro8_gallary_block"}  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-21 01:56:10,300999] eccube.INFO  [48e88810] [b2c11dfe] [NULL] [LogListener:logResponse:96] - < 200   [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-21 02:06:45,624910] eccube.INFO  [NULL] [8be813cc] [NULL] [RouterListener:onKernelRequest:148] - Matched route "product_detail". {"route_parameters":{"_controller":"\\Eccube\\Controller\\ProductController::detail","id":"78","_route":"product_detail"},"request_uri":"https://biken-shop-mall.com/products/detail/78"}  [GET, /products/detail/78, 126.157.25.49, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-21 02:06:45,625182] eccube.INFO  [NULL] [8be813cc] [NULL] [AnonymousAuthenticationListener:handle:60] - Populated the TokenStorage with an anonymous Token.   [GET, /products/detail/78, 126.157.25.49, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-21 02:06:45,625571] eccube.INFO  [44ade369] [8be813cc] [NULL] [LogListener:logRequest:83] - > GET /products/detail/78   [GET, /products/detail/78, 126.157.25.49, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-21 02:06:45,656268] eccube.INFO  [44ade369] [8be813cc] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"https://biken-shop-mall.com/block/cart"}  [GET, /products/detail/78, 126.157.25.49, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-21 02:06:45,657097] eccube.INFO  [44ade369] [8be813cc] [NULL] [RouterListener:onKernelRequest:148] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"https://biken-shop-mall.com/block/search_product"}  [GET, /products/detail/78, 126.157.25.49, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
